"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Reporting starts","Reporting ends"
Sales,"JD Interest","Poster [Redirect link] + related Media",2025-12-20,not_delivering,ad,0,0,0,"7-day click or 1-day view",,,0,,2025-12-17,2026-01-13,0,0,,,,,,,0,,,,0,,,2025-12-20,2025-12-20
Sales,"Zaiko Test - Account Engagers - Broad","Black and white photo",2025-12-20,not_delivering,ad,704,769,1.09232955,"7-day click, 1-day view, or 1-day engaged-view",,,621,,2025-12-08,2025-12-31,0,0,41.4,807.54226268,,,15,41.4,,,9,69,60,15,2.13068182,2025-12-20,2025-12-20
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-20,not_delivering,ad,21788,28205,1.29451992,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",14,24704,1764.57142857,2025-12-08,2025-12-31,2.55009107,4.04624277,44.99817851,875.87307215,1764.57142857,14,549,49.50701403,633.43589744,1176.38095238,346,71.39884393,63.02367942,499,2.29025151,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-20,not_delivering,ad,3510,4827,1.37521368,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,5870,5870,2025-12-06,2026-01-19,1.72413793,2.12765957,101.20689655,1216.07623783,5870,1,58,108.7037037,2935,5870,47,124.89361702,81.03448276,54,1.53846154,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2025-12-20,not_delivering,ad,791,948,1.19848293,"7-day click, 1-day view, or 1-day engaged-view",,,1250,,2025-12-06,2026-01-19,0,0,78.125,1318.56540084,,,16,83.33333333,,,10,125,62.5,15,1.89633375,2025-12-20,2025-12-20
Sales,"Zaiko Test - Account Engagers - Broad","JD Gpainting with graphics",2025-12-20,not_delivering,ad,151,157,1.0397351,"7-day click, 1-day view, or 1-day engaged-view",,,136,,2025-12-08,2025-12-31,0,0,68,866.24203822,,,2,68,,,1,136,50,2,1.32450331,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link] + related Media",2025-12-20,not_delivering,ad,393,460,1.17048346,"7-day click, 1-day view, or 1-day engaged-view",,,644,,2025-12-06,2026-01-19,0,0,58.54545455,1400,,,11,71.55555556,,,5,128.8,45.45454545,9,2.29007634,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy 2",2025-12-20,inactive,ad,170,190,1.11764706,"7-day click, 1-day view, or 1-day engaged-view",,,300,,2025-12-06,2026-01-19,0,0,100,1578.94736842,,,3,150,,,2,150,66.66666667,2,1.17647059,2025-12-20,2025-12-20
Sales,"Zaiko Test - Account Engagers - Broad",Poster,2025-12-20,not_delivering,ad,254,265,1.04330709,"7-day click, 1-day view, or 1-day engaged-view",,,208,,2025-12-08,2025-12-31,0,0,208,784.90566038,,,1,208,,,1,208,100,1,0.39370079,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2025-12-20,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-06,2026-01-19,0,0,,1500,,,,,,,,,0,,,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-20,not_delivering,ad,5759,7028,1.22035076,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,7719,2573,2025-12-06,2026-01-19,1.73410405,3.15789474,44.61849711,1098.32100171,2573,3,173,51.1192053,406.26315789,771.9,95,81.25263158,54.9132948,151,2.62198298,2025-12-20,2025-12-20
Sales,"Zaiko Test - Account Engagers - Broad","Poster [Redirect link]",2025-12-20,not_delivering,ad,199,219,1.10050251,"7-day click, 1-day view, or 1-day engaged-view",,,169,,2025-12-08,2025-12-31,0,0,169,771.68949772,,,1,169,,,1,169,100,1,0.50251256,2025-12-20,2025-12-20
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-20,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,0,0,2025-11-27,2026-01-13,0,0,,,0,3,,,0,0,,,0,,,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2025-12-20,not_delivering,ad,1005,1191,1.18507463,"7-day click, 1-day view, or 1-day engaged-view",,,1536,,2025-12-06,2026-01-19,0,0,49.5483871,1289.67254408,,,31,56.88888889,,,17,90.35294118,54.83870968,27,2.68656716,2025-12-20,2025-12-20
Sales,"Zaiko Test - Account Engagers - Broad","JD Graffiti Paint",2025-12-20,not_delivering,ad,5308,6672,1.25697061,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,6691,2230.33333333,2025-12-08,2025-12-31,3.84615385,5.45454545,85.78205128,1002.84772182,2230.33333333,3,78,91.65753425,514.69230769,1338.2,55,121.65454545,70.51282051,73,1.37528259,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Graffiti Paint - Copy",2025-12-20,not_delivering,ad,14,15,1.07142857,"7-day click, 1-day view, or 1-day engaged-view",,,32,,2025-12-06,2026-01-19,0,0,,2133.33333333,,,,,,,,,0,,,2025-12-20,2025-12-20
Sales,"JD Interest","Black and white photo - Copy",2025-12-20,not_delivering,ad,0,0,0,"7-day click or 1-day view","Website purchases",1,0,0,2025-12-17,2026-01-13,0,50,,,0,1,,,0,0,2,0,0,,,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-20,not_delivering,ad,817,1084,1.32680539,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,1427,1427,2025-12-06,2026-01-19,3.57142857,6.66666667,50.96428571,1316.42066421,1427,1,28,71.35,713.5,,15,95.13333333,53.57142857,20,2.44798042,2025-12-20,2025-12-20
Sales,"JD Interest","JD Konnichiwa Video",2025-12-20,not_delivering,ad,0,0,0,"7-day click or 1-day view","Website purchases",1,0,0,2025-12-17,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2025-12-20,not_delivering,ad,1711,2213,1.29339568,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,3220,1073.33333333,2025-12-06,2026-01-19,9.09090909,15,97.57575758,1455.0384094,1073.33333333,3,33,97.57575758,1610,1610,20,161,60.60606061,33,1.92869667,2025-12-20,2025-12-20
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-20,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-27,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-20,2025-12-20
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2025-12-20,not_delivering,ad,4,4,1,"7-day click, 1-day view, or 1-day engaged-view",,,4,,2025-12-06,2026-01-19,0,0,,1000,,,,,,,,,0,,,2025-12-20,2025-12-20
Sales,"JD Interest","JD w/ Confetti - Copy",2025-12-19,not_delivering,ad,43,43,1,"7-day click or 1-day view",,,59,,2025-12-17,2026-01-13,0,0,29.5,1372.09302326,,,2,29.5,,,2,29.5,100,2,4.65116279,2025-12-19,2025-12-19
Sales,"Zaiko Test - Account Engagers - Broad",Poster,2025-12-19,not_delivering,ad,3,3,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-08,2025-12-31,0,0,,1000,,,,,,,,,0,,,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","Flexible 3 Groups",2025-12-19,inactive,ad,3602,4701,1.30510827,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,5581,2790.5,2025-12-06,2026-01-19,6.25,11.11111111,174.40625,1187.194214,2790.5,2,32,206.7037037,2790.5,5581,18,310.05555556,56.25,27,0.74958356,2025-12-19,2025-12-19
Sales,"Zaiko Test - Account Engagers - Broad","Flexible 3 Groups",2025-12-19,not_delivering,ad,12,12,1,"7-day click, 1-day view, or 1-day engaged-view",,,20,,2025-12-08,2025-12-31,0,0,20,1666.66666667,,,1,20,,,,,0,1,8.33333333,2025-12-19,2025-12-19
Sales,"JD Interest","Poster [Redirect link] + related Media",2025-12-19,not_delivering,ad,575,630,1.09565217,"7-day click or 1-day view","Website purchases",2,704,352,2025-12-17,2026-01-13,9.52380952,11.76470588,33.52380952,1117.46031746,352,2,21,37.05263158,352,234.66666667,17,41.41176471,80.95238095,19,3.30434783,2025-12-19,2025-12-19
Sales,"JD Interest","JD Pose with Graphic - Copy",2025-12-19,not_delivering,ad,1178,1304,1.10696095,"7-day click or 1-day view","Website purchases",2,1108,554,2025-12-17,2026-01-13,8.69565217,8.69565217,48.17391304,849.69325153,554,2,23,50.36363636,1108,1108,23,48.17391304,100,22,1.86757216,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy 2",2025-12-19,inactive,ad,3326,4084,1.22790138,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",3,5295,1765,2025-12-06,2026-01-19,5.66037736,8.10810811,99.90566038,1296.52301665,1765,3,53,115.10869565,588.33333333,882.5,37,143.10810811,69.81132075,46,1.38304269,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-19,not_delivering,ad,1775,2141,1.20619718,"7-day click, 1-day view, or 1-day engaged-view",,,2629,,2025-12-06,2026-01-19,0,0,59.75,1227.93087342,,,44,77.32352941,,,34,77.32352941,77.27272727,34,1.91549296,2025-12-19,2025-12-19
Sales,"Account Engagers - Broad","JD Spray Painting Ground - Copy 2",2025-12-19,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-29,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-19,2025-12-19
Sales,"JD Interest","JD sitting desk - Copy",2025-12-19,not_delivering,ad,368,398,1.08152174,"7-day click or 1-day view",,,458,,2025-12-17,2026-01-13,0,0,91.6,1150.75376884,,,5,91.6,,,4,114.5,80,5,1.35869565,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Konnichiwa Video",2025-12-19,not_delivering,ad,2345,2589,1.10405117,"7-day click, 1-day view, or 1-day engaged-view",,,2518,,2025-12-06,2026-01-19,0,0,125.9,972.57628428,,,20,157.375,,,8,314.75,40,16,0.68230277,2025-12-19,2025-12-19
Sales,"Zaiko Test - Account Engagers - Broad","JD Gpainting with graphics",2025-12-19,not_delivering,ad,51,55,1.07843137,"7-day click, 1-day view, or 1-day engaged-view",,,64,,2025-12-08,2025-12-31,0,0,,1163.63636364,,,,,,,,,0,,,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","Opening Weekend Video - Copy",2025-12-19,not_delivering,ad,6877,9083,1.32077941,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",5,9474,1894.8,2025-12-06,2026-01-19,3.10559006,5.74712644,58.8447205,1043.04745128,1894.8,5,161,66.25174825,789.5,1894.8,87,108.89655172,54.03726708,143,2.07939509,2025-12-19,2025-12-19
Sales,"JD Interest","JD Spray Painting Ground - Copy 2",2025-12-19,not_delivering,ad,25,26,1.04,"7-day click or 1-day view",,,41,,2025-12-17,2026-01-13,0,0,,1576.92307692,,,,,,,,,0,,,2025-12-19,2025-12-19
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-19,not_delivering,ad,21655,27794,1.28349111,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,21578,21578,2025-12-08,2025-12-31,0.21834061,0.32786885,47.11353712,776.35460891,21578,1,458,52.8872549,1438.53333333,7192.66666667,305,70.74754098,66.59388646,408,1.88409143,2025-12-19,2025-12-19
Sales,"Account Engagers - Broad","Black and white photo",2025-12-19,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,0,0,2025-11-29,2026-01-13,0,0,,,0,2,,,0,0,,,0,,,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)",Poster,2025-12-19,not_delivering,ad,31,35,1.12903226,"7-day click, 1-day view, or 1-day engaged-view",,,42,,2025-12-06,2026-01-19,0,0,,1200,,,,,,,,,0,,,2025-12-19,2025-12-19
Sales,"JD Interest","Poster [Redirect link]",2025-12-19,not_delivering,ad,450,500,1.11111111,"7-day click or 1-day view",,,530,,2025-12-17,2026-01-13,0,0,58.88888889,1060,,,9,66.25,530,,9,58.88888889,100,8,1.77777778,2025-12-19,2025-12-19
Sales,"JD Interest","Flexible 3 Groups",2025-12-19,not_delivering,ad,1420,1503,1.0584507,"7-day click or 1-day view","Website purchases",1,1516,1516,2025-12-17,2026-01-13,2.94117647,3.57142857,44.58823529,1008.64936793,1516,1,34,45.93939394,1516,1516,28,54.14285714,82.35294118,33,2.32394366,2025-12-19,2025-12-19
Sales,"JD Interest","Opening Weekend Video - Copy 2",2025-12-19,not_delivering,ad,1374,1563,1.13755459,"7-day click or 1-day view",,,2030,,2025-12-17,2026-01-13,0,0,45.11111111,1298.784389,,,45,53.42105263,,,40,50.75,88.88888889,38,2.76564774,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","JD w/ Confetti",2025-12-19,not_delivering,ad,597,635,1.06365159,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,692,346,2025-12-06,2026-01-19,28.57142857,28.57142857,98.85714286,1089.76377953,346,2,7,115.33333333,346,346,7,98.85714286,100,6,1.00502513,2025-12-19,2025-12-19
Sales,"Zaiko Test - Account Engagers - Broad","JD Graffiti Paint",2025-12-19,not_delivering,ad,2241,2437,1.08746095,"7-day click, 1-day view, or 1-day engaged-view",,,2215,,2025-12-08,2025-12-31,0,0,85.19230769,908.90439064,,,26,88.6,1107.5,,18,123.05555556,69.23076923,25,1.1155734,2025-12-19,2025-12-19
Sales,"Zaiko Test - Account Engagers - Broad","Poster [Redirect link]",2025-12-19,not_delivering,ad,206,228,1.10679612,"7-day click, 1-day view, or 1-day engaged-view",,,215,,2025-12-08,2025-12-31,0,0,,942.98245614,,,,,,,,,0,,,2025-12-19,2025-12-19
Sales,"Account Engagers - Broad","Flexible 3 Groups",2025-12-19,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-29,2026-01-13,0,0,,,,,,,0,,,,0,,,2025-12-19,2025-12-19
Sales,"Web Audience Retarg","Flexible 3 Groups",2025-12-19,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-27,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-19,2025-12-19
Sales,"JD Interest","JD Graffiti Paint - Copy",2025-12-19,not_delivering,ad,204,212,1.03921569,"7-day click or 1-day view",,,226,,2025-12-17,2026-01-13,0,0,32.28571429,1066.03773585,,,7,37.66666667,,,6,37.66666667,85.71428571,6,2.94117647,2025-12-19,2025-12-19
Sales,"JD Interest",Poster,2025-12-19,not_delivering,ad,2620,2927,1.11717557,"7-day click or 1-day view","Website purchases",4,2798,699.5,2025-12-17,2026-01-13,9.30232558,8.5106383,65.06976744,955.92757089,699.5,4,43,69.95,399.71428571,932.66666667,47,59.53191489,109.30232558,40,1.52671756,2025-12-19,2025-12-19
Sales,"JD Interest","Black and white photo - Copy",2025-12-19,not_delivering,ad,2612,3097,1.18568147,"7-day click or 1-day view","Website purchases",1,2912,2912,2025-12-17,2026-01-13,1.88679245,2.22222222,54.94339623,940.26477236,2912,1,53,57.09803922,728,970.66666667,45,64.71111111,84.90566038,51,1.9525268,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Painting Video - Copy",2025-12-19,not_delivering,ad,571,793,1.38879159,"7-day click, 1-day view, or 1-day engaged-view",,,1490,,2025-12-06,2026-01-19,0,0,74.5,1878.9407314,,,20,87.64705882,1490,,9,165.55555556,45,17,2.97723292,2025-12-19,2025-12-19
Sales,"JD Interest","JD Konnichiwa Video",2025-12-19,not_delivering,ad,1269,1316,1.03703704,"7-day click or 1-day view","Website purchases",1,789,789,2025-12-17,2026-01-13,3.7037037,3.22580645,29.22222222,599.54407295,789,1,27,30.34615385,157.8,,31,25.4516129,114.81481481,26,2.04885737,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2025-12-19,not_delivering,ad,794,895,1.12720403,"7-day click, 1-day view, or 1-day engaged-view",,,1213,,2025-12-06,2026-01-19,0,0,80.86666667,1355.30726257,,,15,86.64285714,,,13,93.30769231,86.66666667,14,1.76322418,2025-12-19,2025-12-19
"ABOS Sales Campaign","Zaiko + InBound (English)","JD sitting desk",2025-12-19,not_delivering,ad,1,1,1,"7-day click, 1-day view, or 1-day engaged-view",,,3,,2025-12-06,2026-01-19,0,0,,3000,,,,,,,,,0,,,2025-12-19,2025-12-19
Sales,"JD Interest","JD Pose with Graphic - Copy",2025-12-18,not_delivering,ad,2545,3255,1.27897839,"7-day click or 1-day view",,,3234,,2025-12-17,2026-01-13,0,0,55.75862069,993.5483871,,,58,57.75,3234,,53,61.01886792,91.37931034,56,2.20039293,2025-12-18,2025-12-18
Sales,"Account Engagers - Broad","Black and white photo",2025-12-18,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-29,2026-01-13,0,0,,,,,,,0,,,,0,,,2025-12-18,2025-12-18
Sales,"JD Interest","JD w/ Confetti - Copy",2025-12-18,not_delivering,ad,83,90,1.08433735,"7-day click or 1-day view",,,111,,2025-12-17,2026-01-13,0,0,37,1233.33333333,,,3,37,,,1,111,33.33333333,3,3.61445783,2025-12-18,2025-12-18
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Pose with Graphic",2025-12-18,not_delivering,ad,3,4,1.33333333,"7-day click, 1-day view, or 1-day engaged-view",,,1,,2025-12-06,2026-01-19,0,0,,250,,,,,,,,,0,,,2025-12-18,2025-12-18
"ABOS Sales Campaign","Zaiko + InBound (English)","JD Spray Painting Ground - Copy 2",2025-12-18,inactive,ad,14121,17436,1.23475675,"7-day click, 1-day view, or 1-day engaged-view",,,16626,,2025-12-06,2026-01-19,0,0,147.13274336,953.54439092,,,113,148.44642857,5542,5542,62,268.16129032,54.86725664,112,0.79314496,2025-12-18,2025-12-18
Sales,"Web Audience Retarg",Poster,2025-12-18,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2025-11-27,2026-01-13,0,0,,,,,,,,0,1,0,0,,,2025-12-18,2025-12-18
Sales,"JD Interest","JD sitting desk - Copy",2025-12-18,not_delivering,ad,375,437,1.16533333,"7-day click or 1-day view",,,546,,2025-12-17,2026-01-13,0,0,54.6,1249.42791762,,,10,54.6,,,8,68.25,80,10,2.66666667,2025-12-18,2025-12-18
Sales,"Zaiko Test - Account Engagers - Broad","JD Gpainting with graphics",2025-12-18,not_delivering,ad,15,16,1.06666667,"7-day click, 1-day view, or 1-day engaged-view",,,29,,2025-12-08,2025-12-31,0,0,,1812.5,,,,,,,,,0,,,2025-12-18,2025-12-18
Sales,"JD Interest","JD Spray Painting Ground - Copy 2",2025-12-18,not_delivering,ad,162,177,1.09259259,"7-day click or 1-day view",,,218,,2025-12-17,2026-01-13,0,0,54.5,1231.63841808,,,4,54.5,,,2,109,50,4,2.4691358,2025-12-18,2025-12-18
Sales,"Account Engagers - Broad","JD Gpainting with graphics",2025-12-18,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-29,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-18,2025-12-18
Sales,"Zaiko Test - Account Engagers - Broad","JD Konnichiwa Video",2025-12-18,not_delivering,ad,1382,1709,1.2366136,"7-day click, 1-day view, or 1-day engaged-view",,,2008,,2025-12-08,2025-12-31,0,0,69.24137931,1174.95611469,,,29,74.37037037,,,21,95.61904762,72.4137931,27,1.9536903,2025-12-18,2025-12-18
Sales,"JD Interest","Poster [Redirect link] + related Media",2025-12-18,not_delivering,ad,1013,1159,1.14412636,"7-day click or 1-day view","Website purchases",1,1455,1455,2025-12-17,2026-01-13,2.94117647,3.44827586,42.79411765,1255.39257981,1455,1,34,50.17241379,1455,727.5,29,50.17241379,85.29411765,29,2.86278381,2025-12-18,2025-12-18
Sales,"JD Interest","JD Graffiti Paint - Copy",2025-12-18,not_delivering,ad,431,485,1.12529002,"7-day click or 1-day view",,,731,,2025-12-17,2026-01-13,0,0,81.22222222,1507.21649485,,,9,91.375,,,10,73.1,111.11111111,8,1.85614849,2025-12-18,2025-12-18
Sales,"JD Interest","Flexible 3 Groups",2025-12-18,not_delivering,ad,2562,3155,1.2314598,"7-day click or 1-day view","Website purchases",2,3777,1888.5,2025-12-17,2026-01-13,2.43902439,2.94117647,46.06097561,1197.1473851,1888.5,2,82,49.69736842,944.25,944.25,68,55.54411765,82.92682927,76,2.96643247,2025-12-18,2025-12-18
Sales,"JD Interest",Poster,2025-12-18,not_delivering,ad,4796,6476,1.35029191,"7-day click or 1-day view","Website purchases",7,7309,1044.14285714,2025-12-17,2026-01-13,5.07246377,5.73770492,52.96376812,1128.6287832,1044.14285714,7,138,55.37121212,730.9,812.11111111,122,59.90983607,88.4057971,132,2.75229358,2025-12-18,2025-12-18
Sales,"Web Audience Retarg","Black and white photo - Copy",2025-12-18,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2025-11-27,2026-01-13,0,0,,,0,1,,,0,0,,,0,,,2025-12-18,2025-12-18
"ABOS Sales Campaign","Zaiko + InBound (English)","Poster [Redirect link]",2025-12-18,not_delivering,ad,92,97,1.05434783,"7-day click, 1-day view, or 1-day engaged-view",,,98,,2025-12-06,2026-01-19,0,0,49,1010.30927835,,,2,49,,,2,49,100,2,2.17391304,2025-12-18,2025-12-18
Sales,"JD Interest","JD Konnichiwa Video",2025-12-18,not_delivering,ad,3727,4065,1.09068956,"7-day click or 1-day view","Website purchases",3,3281,1093.66666667,2025-12-17,2026-01-13,3.125,3.44827586,34.17708333,807.13407134,1093.66666667,3,96,36.86516854,656.2,1640.5,87,37.71264368,90.625,89,2.38797961,2025-12-18,2025-12-18
Sales,"JD Interest","Black and white photo - Copy",2025-12-18,not_delivering,ad,4213,5133,1.21837171,"7-day click or 1-day view","Website purchases",6,5876,979.33333333,2025-12-17,2026-01-13,4.22535211,4.58015267,41.38028169,1144.74965907,979.33333333,6,142,47.77235772,345.64705882,652.88888889,131,44.85496183,92.25352113,123,2.91953477,2025-12-18,2025-12-18
Sales,"JD Interest","Poster [Redirect link]",2025-12-18,not_delivering,ad,1071,1271,1.18674136,"7-day click or 1-day view",,,1579,,2025-12-17,2026-01-13,0,0,50.93548387,1242.3288749,,,31,56.39285714,789.5,,25,63.16,80.64516129,28,2.61437908,2025-12-18,2025-12-18
