"Campaign name","Ad set name","Ad name",Day,"Delivery status","Delivery level",Reach,Impressions,Frequency,"Attribution setting","Result type",Results,"Amount spent (JPY)","Cost per result",Starts,Ends,"Purchases rate per link clicks","Purchases rate per landing page views","CPC (cost per link click)","CPM (cost per 1,000 impressions)","Cost per purchase",Purchases,"Link clicks","Cost per unique link click","Cost per add to cart","Cost per checkout initiated","Landing page views","Cost per landing page view","Landing page views rate per link clicks","Unique link clicks","Unique CTR (link click-through rate)","Adds to cart","Checkouts initiated",Leads,"Cost per lead","Result rate",Views,Viewers,"Results rate per link clicks","Ad Delivery","Campaign Delivery","Ad set delivery","Quality ranking","Engagement rate ranking","Video average play time","Video plays at 25%","Video plays at 50%","Video plays at 75%","Video plays at 95%","Video plays at 100%","Cost per 3-second video play","Cost per ThruPlay","Outbound clicks","Unique outbound clicks","CTR (link click-through rate)","Outbound CTR (click-through rate)","Unique outbound CTR (click-through rate)","Unique CTR (all)","Unique clicks (all)","Instagram profile visits","Ad recall lift","Ad recall lift rate",Bid,"Bid type","Buying type","Performance goal",Objective,"Reporting starts","Reporting ends","Campaign Budget","Campaign Budget Type"
"Sales - Copy","Web Audience Retarg","Poster [Redirect link] + related Media",2026-01-30,not_delivering,ad,159,166,1.04402516,"7-day click, 1-day view, or 1-day engaged-view",,,254,,2026-01-21,Ongoing,0,0,31.75,1530.12048193,,,8,31.75,,,7,36.28571429,87.5,8,5.03144654,,,2,127,,165,156,,not_delivering,inactive,not_delivering,-,-,7,6,5,3,1,1,4.7037037,25.4,8,8,4.81927711,4.81927711,5.03144654,8.80503145,14,8,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Web Audience Retarg","Flexible 3 Groups",2026-01-30,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-21,Ongoing,0,0,,,,,,,0,0,,,0,,,1,1,2,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Web Audience Retarg","JD Konnichiwa Video",2026-01-30,not_delivering,ad,31,32,1.03225806,"7-day click, 1-day view, or 1-day engaged-view",,,29,,2026-01-21,Ongoing,0,0,29,906.25,,,1,29,,,,,0,1,3.22580645,,,,,,32,31,,not_delivering,inactive,not_delivering,-,-,2,,,,,,29,,1,1,3.125,3.125,3.22580645,6.4516129,2,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Spray Painting Ground - Copy",2026-01-30,not_delivering,ad,46,48,1.04347826,"7-day click or 1-day view",,,45,,2026-01-28,Ongoing,0,0,,937.5,,,,,,,,,0,,,,,,,,48,46,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,4.34782609,2,2,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Opening Weekend Video - Copy 2",2026-01-30,not_delivering,ad,869,942,1.0840046,"7-day click or 1-day view",,,1010,,2026-01-26,Ongoing,0,0,24.63414634,1072.18683652,,,41,28.05555556,,,37,27.2972973,90.24390244,36,4.14269275,,,10,101,,1011,831,,not_delivering,inactive,not_delivering,-,-,9,211,125,81,66,62,2.34883721,6.04790419,41,36,4.35244161,4.35244161,4.14269275,8.86075949,77,25,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post] - Copy",2026-01-30,active,ad,11719,11719,1,"7-day click or 1-day view",Reach,11719,933,79.61430156,2026-01-19,Ongoing,0,0,233.25,79.61430156,,,4,233.25,,,3,311,75,4,0.03413261,,,,,100,10851,9974,292975,active,active,active,Average,-,2,285,95,55,34,34,0.58864353,5.48823529,4,4,0.03413261,0.03413261,0.03413261,0.18772933,22,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-30,2026-01-30,20000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Konnichiwa Video",2026-01-30,not_delivering,ad,418,439,1.05023923,"7-day click or 1-day view",,,398,,2026-01-28,Ongoing,0,0,49.75,906.60592255,,,8,49.75,199,,10,39.8,125,8,1.9138756,2,,4,99.5,,449,403,,not_delivering,inactive,not_delivering,-,-,8,38,16,11,5,3,2.97014925,7.23636364,8,8,1.82232346,1.82232346,1.9138756,4.54545455,19,9,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Web Audience Retarg","Opening Weekend Video - Copy 2",2026-01-30,not_delivering,ad,142,153,1.07746479,"7-day click, 1-day view, or 1-day engaged-view",,,191,,2026-01-21,Ongoing,0,0,63.66666667,1248.36601307,,,3,63.66666667,,,3,63.66666667,100,3,2.11267606,,,,,,166,137,,not_delivering,inactive,not_delivering,-,-,11,34,17,12,8,8,2.69014085,7.34615385,3,3,1.96078431,1.96078431,2.11267606,8.45070423,12,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","Poster [Redirect link] + related Media",2026-01-30,not_delivering,ad,1756,1844,1.0501139,"7-day click or 1-day view",,,1377,,2026-01-28,Ongoing,0,0,36.23684211,746.7462039,,,38,38.25,1377,,28,49.17857143,73.68421053,36,2.0501139,1,,13,105.92307692,,1847,1756,,not_delivering,inactive,not_delivering,-,-,3,,,,,,125.18181818,,38,36,2.06073753,2.06073753,2.0501139,2.7904328,49,21,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Pose with Graphic",2026-01-30,not_delivering,ad,423,470,1.11111111,"7-day click or 1-day view","Website purchases",1,384,384,2026-01-28,Ongoing,7.14285714,8.33333333,27.42857143,817.0212766,384,1,14,32,192,128,12,32,85.71428571,12,2.83687943,2,3,4,96,0.21276596,470,423,7.14285714,not_delivering,inactive,not_delivering,-,-,,,,,,,,,14,12,2.9787234,2.9787234,2.83687943,4.01891253,17,9,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Graffiti Paint - Copy",2026-01-30,not_delivering,ad,232,241,1.0387931,"7-day click or 1-day view",,,217,,2026-01-28,Ongoing,0,0,27.125,900.41493776,,,8,31,,,4,54.25,50,7,3.01724138,,,1,217,,241,232,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,8,7,3.31950207,3.31950207,3.01724138,3.87931034,9,2,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post]",2026-01-30,active,ad,1784,1830,1.02578475,"7-day click or 1-day view",Reach,1784,137,76.79372197,2026-01-19,Ongoing,0,0,,74.86338798,,,,,,,,,0,,,,,,,97.4863388,1643,1458,,active,active,active,Average,-,2,39,14,8,6,6,0.61160714,6.52380952,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-30,2026-01-30,20000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","JD sitting desk - Copy",2026-01-30,not_delivering,ad,1711,2044,1.19462303,"7-day click or 1-day view","Website purchases",3,1802,600.66666667,2026-01-26,Ongoing,6.52173913,6.25,39.17391304,881.60469667,600.66666667,3,46,43.95121951,901,600.66666667,48,37.54166667,104.34782609,41,2.3962595,2,3,32,56.3125,0.14677104,2051,1711,6.52173913,not_delivering,inactive,not_delivering,-,-,,,,,,,,,46,41,2.25048924,2.25048924,2.3962595,6.66277031,114,40,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Poster [Redirect link] + related Media",2026-01-30,not_delivering,ad,1630,1755,1.07668712,"7-day click or 1-day view",,,1598,,2026-01-26,Ongoing,0,0,39.95,910.54131054,,,40,40.97435897,1598,1598,43,37.1627907,107.5,39,2.39263804,1,1,7,228.28571429,,1778,1601,,not_delivering,inactive,not_delivering,-,-,7,62,15,10,3,3,6.16988417,15.98,40,39,2.27920228,2.27920228,2.39263804,3.92638037,64,30,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad",jd-bw-photo,2026-01-30,active,ad,18313,18934,1.03391034,"7-day click or 1-day view",Reach,18313,1349,73.66351772,2026-01-19,Ongoing,0,0,74.94444444,71.24749129,,,18,74.94444444,,,6,224.83333333,33.33333333,18,0.09829083,,,,,96.72018591,18962,18313,101738.88888889,active,active,active,-,-,,,,,,,,,18,18,0.09506708,0.09506708,0.09829083,0.15835745,29,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-30,2026-01-30,20000,Daily
"Sales - Copy","Web Audience Retarg","JD Pose with Graphic - Copy",2026-01-30,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-21,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","JD w/ Confetti - Copy",2026-01-30,not_delivering,ad,62,63,1.01612903,"7-day click or 1-day view",,,82,,2026-01-26,Ongoing,0,0,82,1301.58730159,,,1,82,,,,,0,1,1.61290323,,,,,,63,62,,not_delivering,inactive,not_delivering,-,-,2,,,,,,,,1,1,1.58730159,1.58730159,1.61290323,4.83870968,3,2,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD w/ Confetti",2026-01-30,not_delivering,ad,129,137,1.0620155,"7-day click or 1-day view",,,123,,2026-01-28,Ongoing,0,0,24.6,897.81021898,,,5,24.6,,,5,24.6,100,5,3.87596899,,,1,123,,137,129,,not_delivering,inactive,not_delivering,-,-,2,,,,,,,,5,5,3.64963504,3.64963504,3.87596899,4.65116279,6,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Black and white photo - Copy",2026-01-30,not_delivering,ad,1709,2199,1.28671738,"7-day click or 1-day view","Website purchases",2,2325,1162.5,2026-01-26,Ongoing,3.77358491,5.26315789,43.86792453,1057.29877217,1162.5,2,53,48.4375,1162.5,1162.5,38,61.18421053,71.69811321,48,2.80866004,2,2,18,129.16666667,0.09095043,2192,1677,3.77358491,not_delivering,inactive,not_delivering,-,-,8,89,51,41,9,5,7.0668693,19.21487603,53,48,2.41018645,2.41018645,2.80866004,6.14394383,105,28,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Immersive Experience [Post]",2026-01-30,active,ad,4412,4492,1.01813237,"7-day click or 1-day view",Reach,4412,308,69.80961015,2026-01-19,Ongoing,0,0,102.66666667,68.56634016,,,3,102.66666667,,,1,308,33.33333333,3,0.06799637,,,,,98.2190561,4523,4412,147066.66666667,active,active,active,"Above average",-,,,,,,,,,3,3,0.0667854,0.0667854,0.06799637,0.11332729,5,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-30,2026-01-30,20000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","Opening Weekend Video - Copy",2026-01-30,not_delivering,ad,344,386,1.12209302,"7-day click or 1-day view",,,417,,2026-01-28,Ongoing,0,0,59.57142857,1080.31088083,,,7,59.57142857,417,,7,59.57142857,100,7,2.03488372,1,,2,208.5,,393,322,,not_delivering,inactive,not_delivering,-,-,8,76,43,27,23,22,2.51204819,7.06779661,7,7,1.8134715,1.8134715,2.03488372,6.68604651,23,12,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-30,2026-01-30,100000,Daily
"Sales - Copy","Web Audience Retarg","Black and white photo - Copy",2026-01-29,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",1,0,0,2026-01-21,Ongoing,0,0,,,0,1,,,0,0,,,0,,,2,2,2,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Opening Weekend Video - Copy 2",2026-01-29,not_delivering,ad,182,189,1.03846154,"7-day click or 1-day view",,,148,,2026-01-26,Ongoing,0,0,37,783.06878307,,,4,37,,,4,37,100,4,2.1978022,,,2,74,,199,180,,not_delivering,inactive,not_delivering,-,-,7,38,18,10,5,5,1.4368932,4.93333333,4,4,2.11640212,2.11640212,2.1978022,4.3956044,8,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD sitting desk",2026-01-29,not_delivering,ad,884,957,1.08257919,"7-day click or 1-day view",,,715,,2026-01-28,Ongoing,0,0,51.07142857,747.12643678,,,14,65,,,11,65,78.57142857,11,1.24434389,,,3,238.33333333,,965,884,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,14,11,1.46290491,1.46290491,1.24434389,2.37556561,21,9,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","JD - Something Inspires Vid",2026-01-29,active,ad,10,10,1,"7-day click or 1-day view",Reach,10,1,100,2026-01-19,Ongoing,0,0,,100,,,,,,,,,0,,,,,,,100,7,7,,active,active,active,-,-,1,,,,,,0.5,,,,,,,0,0,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-29,2026-01-29,20000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","JD Konnichiwa Vid",2026-01-29,active,ad,6371,6522,1.02370115,"7-day click or 1-day view",Reach,6371,532,83.50337467,2026-01-19,Ongoing,0,0,133,81.57007053,,,4,133,,,4,133,100,4,0.06278449,,,,,97.68475928,6133,5595,159275,active,active,active,Average,-,2,84,27,15,5,5,0.60045147,4.43333333,4,4,0.06133088,0.06133088,0.06278449,0.72202166,46,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-29,2026-01-29,20000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","Poster [Redirect link]",2026-01-29,not_delivering,ad,4022,4274,1.0626554,"7-day click or 1-day view",,,2555,,2026-01-28,Ongoing,0,0,37.57352941,597.80065512,,,68,42.58333333,2555,,47,54.36170213,69.11764706,60,1.49179513,1,,10,255.5,,4295,4022,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,68,60,1.59101544,1.59101544,1.49179513,3.05818001,123,16,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Web Audience Retarg",Poster,2026-01-29,not_delivering,ad,2,2,1,"7-day click, 1-day view, or 1-day engaged-view",,,2,,2026-01-21,Ongoing,0,0,,1000,,,,,,,,,0,,,,,3,0.66666667,,2,2,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,0,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Flexible 3 Groups",2026-01-29,not_delivering,ad,2232,2321,1.03987455,"7-day click or 1-day view",,,1990,,2026-01-26,Ongoing,0,0,44.22222222,857.38905644,,,45,45.22727273,1990,,40,49.75,88.88888889,44,1.97132616,1,,18,110.55555556,,2352,2197,,not_delivering,inactive,not_delivering,-,-,7,69,29,16,6,3,6.98245614,21.17021277,45,44,1.93881947,1.93881947,1.97132616,4.03225806,90,23,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Painting Video - Copy",2026-01-29,not_delivering,ad,237,252,1.06329114,"7-day click or 1-day view",,,234,,2026-01-28,Ongoing,0,0,234,928.57142857,,,1,234,,,1,234,100,1,0.42194093,,,,,,258,224,,not_delivering,inactive,not_delivering,-,-,10,29,20,16,8,7,2.88888889,8.06896552,1,1,0.3968254,0.3968254,0.42194093,1.26582278,3,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Konnichiwa Video",2026-01-29,not_delivering,ad,3547,3629,1.02311813,"7-day click or 1-day view","Website purchases",1,2375,2375,2026-01-28,Ongoing,1.4084507,2.3255814,33.45070423,654.45026178,2375,1,71,33.92857143,791.66666667,2375,43,55.23255814,60.56338028,70,1.97349873,3,1,7,339.28571429,0.0275558,3661,3437,1.4084507,not_delivering,inactive,not_delivering,"Above average","Above average",7,228,96,68,18,12,2.52659574,6.86416185,71,70,1.95646184,1.95646184,1.97349873,3.43952636,122,67,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Web Audience Retarg","Poster [Redirect link] + related Media",2026-01-29,not_delivering,ad,232,235,1.01293103,"7-day click, 1-day view, or 1-day engaged-view",,,216,,2026-01-21,Ongoing,0,0,36,919.14893617,,,6,36,,,5,43.2,83.33333333,6,2.5862069,,,,,,240,229,,not_delivering,inactive,not_delivering,-,-,8,15,7,5,,,4,9.39130435,6,6,2.55319149,2.55319149,2.5862069,4.31034483,10,3,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Web Audience Retarg","Flexible 3 Groups",2026-01-29,not_delivering,ad,46,47,1.02173913,"7-day click, 1-day view, or 1-day engaged-view","Website purchases",2,24,12,2026-01-21,Ongoing,200,200,24,510.63829787,12,2,1,24,8,8,1,24,100,1,2.17391304,3,3,3,8,4.25531915,49,46,200,not_delivering,inactive,not_delivering,-,-,5,2,,,,,1.6,4.8,1,1,2.12765957,2.12765957,2.17391304,4.34782609,2,1,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Spray Painting Ground - Copy",2026-01-29,not_delivering,ad,243,252,1.03703704,"7-day click or 1-day view",,,186,,2026-01-28,Ongoing,0,0,186,738.0952381,,,1,186,,,,,0,1,0.41152263,,,,,,252,243,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,1,1,0.3968254,0.3968254,0.41152263,1.2345679,3,2,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Web Audience Retarg","JD w/ Confetti - Copy",2026-01-29,not_delivering,ad,0,0,0,"7-day click, 1-day view, or 1-day engaged-view",,,0,,2026-01-21,Ongoing,0,0,,,,,,,,,,,0,,,,,1,0,,0,0,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,,,,,,,0,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"ABOS Traffic 2.0","JD Deep Interest","JD Konnichiwa Video - Copy",2026-01-29,active,ad,0,0,0,"7-day click or 1-day view",,,0,,2026-01-09,Ongoing,0,0,,,,,,,,,,,0,,,,,5,0,,0,0,,active,active,active,-,-,,,,,,,,,,,,,,,0,0,,,,ABSOLUTE_OCPM,AUCTION,"Landing Page Views",Traffic,2026-01-29,2026-01-29,50000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad",jd-bw-photo,2026-01-29,active,ad,15474,15764,1.01874111,"7-day click or 1-day view",Reach,15474,1233,79.68204731,2026-01-19,Ongoing,0,0,77.0625,78.21618878,,,16,77.0625,,,12,102.75,75,16,0.10339925,,,,,98.16036539,15793,15474,96712.5,active,active,active,-,-,,,,,,,,,16,16,0.10149708,0.10149708,0.10339925,0.17448623,27,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-29,2026-01-29,20000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","Poster [Redirect link] + related Media",2026-01-29,not_delivering,ad,32201,33409,1.03751436,"7-day click or 1-day view",,,23249,,2026-01-28,Ongoing,0,0,86.75,695.89032895,,,268,89.41923077,3874.83333333,,135,172.21481481,50.37313433,260,0.80742834,6,,17,1367.58823529,,33479,32201,,not_delivering,inactive,not_delivering,-,-,3,,,,,,203.93859649,2113.54545455,268,260,0.80217905,0.80217905,0.80742834,1.15524363,372,64,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Graffiti Paint - Copy",2026-01-29,not_delivering,ad,2306,2437,1.05680833,"7-day click or 1-day view",,,1621,,2026-01-28,Ongoing,0,0,41.56410256,665.16208453,,,39,43.81081081,,,23,70.47826087,58.97435897,37,1.60450997,,,5,324.2,,2442,2306,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,39,37,1.60032827,1.60032827,1.60450997,4.29314831,99,28,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Opening Day Line Vid [Post]",2026-01-29,active,ad,8646,8646,1,"7-day click or 1-day view",Reach,8646,716,82.81286144,2026-01-19,Ongoing,0,0,716,82.81286144,,,1,716,,,,,0,1,0.01156604,,,,,100,8002,7438,864600,active,active,active,Average,-,3,217,54,26,21,19,0.56870532,6.17241379,1,1,0.01156604,0.01156604,0.01156604,0.33541522,29,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-29,2026-01-29,20000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","JD sitting desk - Copy",2026-01-29,not_delivering,ad,36970,41498,1.12247768,"7-day click or 1-day view",,,28231,,2026-01-26,Ongoing,0,0,45.4605475,680.29784568,,,621,48.42367067,,,513,55.03118908,82.60869565,583,1.57695429,,,134,210.67910448,,41605,36970,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,621,583,1.49645766,1.49645766,1.57695429,4.29537463,1588,130,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Web Audience Retarg","Opening Weekend Video - Copy 2",2026-01-29,not_delivering,ad,471,490,1.0403397,"7-day click, 1-day view, or 1-day engaged-view",,,415,,2026-01-21,Ongoing,0,0,46.11111111,846.93877551,,,9,51.875,,,16,25.9375,177.77777778,8,1.6985138,,,2,207.5,,510,457,,not_delivering,inactive,not_delivering,-,-,8,95,41,20,15,13,1.61478599,6.38461538,9,8,1.83673469,1.83673469,1.6985138,4.03397028,19,8,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Poster [Redirect link] + related Media",2026-01-29,not_delivering,ad,10759,11451,1.06431825,"7-day click or 1-day view",,,8922,,2026-01-26,Ongoing,0,0,38.12820513,779.14592612,,,234,40.55454545,,,192,46.46875,82.05128205,220,2.0447997,,,4,2230.5,,11534,10534,,not_delivering,inactive,not_delivering,-,-,7,445,190,134,43,28,4.66144201,13.85403727,234,220,2.04348965,2.04348965,2.0447997,3.79217399,408,132,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","JD w/ Confetti - Copy",2026-01-29,not_delivering,ad,49,51,1.04081633,"7-day click or 1-day view",,,31,,2026-01-26,Ongoing,0,0,15.5,607.84313725,,,2,15.5,,,1,31,50,2,4.08163265,,,,,,51,49,,not_delivering,inactive,not_delivering,-,-,0,,,,,,,,2,2,3.92156863,3.92156863,4.08163265,8.16326531,4,0,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD Pose with Graphic",2026-01-29,not_delivering,ad,3079,3248,1.05488795,"7-day click or 1-day view",,,2187,,2026-01-28,Ongoing,0,0,41.26415094,673.33743842,,,53,42.88235294,,,46,47.54347826,86.79245283,51,1.65638194,,,24,91.125,,3254,3079,,not_delivering,inactive,not_delivering,-,-,,,,,,,,,53,51,1.6317734,1.6317734,1.65638194,2.53329003,78,27,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Custom Audience (Video + Interaction + LP)","Black and white photo - Copy",2026-01-29,not_delivering,ad,8744,9889,1.13094694,"7-day click or 1-day view",,,8343,,2026-01-26,Ongoing,0,0,33.64112903,843.66467792,,,248,37.24553571,8343,8343,212,39.35377358,85.48387097,224,2.56175663,1,1,13,641.76923077,,9979,8608,,not_delivering,inactive,not_delivering,-,-,7,379,176,114,30,24,5.40699935,15.39298893,248,224,2.50783699,2.50783699,2.56175663,5.18069533,453,134,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Awareness 2.0","Tokyo & Kanagawa Broad","Immersive Experience [Post]",2026-01-29,active,ad,4292,4352,1.0139795,"7-day click or 1-day view",Reach,4292,335,78.05219012,2026-01-19,Ongoing,0,0,67,76.97610294,,,5,67,,,3,111.66666667,60,5,0.11649581,,,,,98.62132353,4371,4292,85840,active,active,active,"Above average",-,,,,,,,,,5,5,0.11488971,0.11488971,0.11649581,0.16309413,7,0,,,,ABSOLUTE_OCPM,AUCTION,Reach,Awareness,2026-01-29,2026-01-29,20000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","Opening Weekend Video - Copy",2026-01-29,not_delivering,ad,1709,1763,1.03159743,"7-day click or 1-day view",,,1303,,2026-01-28,Ongoing,0,0,32.575,739.08111174,,,40,33.41025641,,,25,52.12,62.5,39,2.28203628,,,2,651.5,,1764,1578,,not_delivering,inactive,not_delivering,"Above average","Above average",8,397,199,107,67,64,1.47565119,4.46232877,40,39,2.2688599,2.2688599,2.28203628,6.20245758,106,50,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
"Sales - Copy","Zaiko + InBound (English) - Copy","JD w/ Confetti",2026-01-29,not_delivering,ad,643,666,1.03576983,"7-day click or 1-day view",,,452,,2026-01-28,Ongoing,0,0,37.66666667,678.67867868,,,12,37.66666667,,,11,41.09090909,91.66666667,12,1.86625194,,,1,452,,666,643,,not_delivering,inactive,not_delivering,-,-,2,,,,,,226,,12,12,1.8018018,1.8018018,1.86625194,2.64385692,17,5,,,1500,ABSOLUTE_OCPM,AUCTION,Conversions,Sales,2026-01-29,2026-01-29,100000,Daily
